group,names,scores,logfoldchanges,pvals,pvals_adj
6,RNASET2,7.238658,,4.5314665343601317e-13,3.8402258765763834e-12
6,BIN2,7.2366652,,4.598512889379046e-13,3.8806015944126974e-12
6,ZFP36,7.1683564,,7.590354110373737e-13,6.3784488322468375e-12
6,EVI2B,7.1609664,,8.011032340989618e-13,6.703792753966208e-12
6,P2RY10,7.141466,,9.23406662408856e-13,7.6950555200738e-12
6,LEPROTL1,7.052554,,1.7566296329681462e-12,1.4517600272464018e-11
6,KCNAB2,6.912299,,4.7686016991804505e-12,3.8927360809636334e-11
6,CRIP1,6.7844257,,1.1654922893474063e-11,9.36138385017997e-11
6,EMB,6.7808275,,1.1948956357000648e-11,9.559165085600518e-11
6,PIGR,6.76686,,1.3160735402375046e-11,1.0403743401086993e-10
6,ARID5A,6.7442646,,1.5380421968034692e-11,1.2063076053360542e-10
6,TNIP3,6.739196,,1.5926555371613157e-11,1.244262138407278e-10
6,FAS,6.671912,,2.524914939440006e-11,1.9649143497587594e-10
6,PPP1R16B,6.668198,,2.5896337352580516e-11,2.0074680118279468e-10
6,DENND1C,6.6362586,,3.217453250535783e-11,2.474964038873679e-10
6,PYHIN1,6.6107807,,3.82298945124749e-11,2.929493832373555e-10
6,SUSD3,6.6061764,,3.9437323911869736e-11,3.010482741364102e-10
6,LBH,6.5897326,,4.406193681373143e-11,3.350717628420641e-10
6,TRAF1,6.4690166,,9.864266624974393e-11,7.472929261344236e-10
6,ARHGEF6,6.444564,,1.1593317409566607e-10,8.749673516654042e-10
6,RALGDS,6.3610687,,2.0035454748762008e-10,1.5007831272480904e-09
6,CD177,6.348533,,2.1737779043585235e-10,1.6222223166854652e-09
6,PARVG,6.332747,,2.4083415572805717e-10,1.7905885184242167e-09
6,AMICA1,6.3201337,,2.6133687333957537e-10,1.935828691404262e-09
6,RAB8B,6.3036323,,2.9075013019202384e-10,2.1457574183913197e-09
6,FLJ43663,6.255133,,3.971773480461213e-10,2.9097241615100456e-09
6,SNX20,6.1138334,,9.726579122868788e-10,7.048245741209266e-09
6,ICA1,6.066901,,1.3040161331486669e-09,9.381411029846523e-09
6,TOX,6.0628386,,1.33739711824245e-09,9.587076116433332e-09
6,CRTAM,6.0506897,,1.442269210719076e-09,1.0301922933707685e-08
6,SLAMF6,6.0096774,,1.8589289709816072e-09,1.3183893411217074e-08
6,DUSP1,6.00368,,1.92894389167072e-09,1.3632112308626996e-08
6,COTL1,5.991686,,2.07676549274886e-09,1.457379293157095e-08
6,ISG15,5.889929,,3.863621348005566e-09,2.6924190578436e-08
6,APBB1IP,5.870835,,4.33606284306674e-09,2.990388167632235e-08
6,PCED1B,5.795039,,6.8305258015876105e-09,4.678442329854528e-08
6,ZBP1,5.7842054,,7.285577403272793e-09,4.97309037766061e-08
6,FBLN7,5.7414713,,9.385738531088642e-09,6.384856143597716e-08
6,ST6GALNAC6,5.693166,,1.2470521560005028e-08,8.454590888139002e-08
6,NEDD9,5.560107,,2.69608605482384e-08,1.803402043360428e-07
6,TNFRSF25,5.517799,,3.432719964820001e-08,2.2808770530365457e-07
6,CD79B,5.4938297,,3.9330957378066287e-08,2.5961027972320985e-07
6,PLIN2,5.4680037,,4.551327404749859e-08,2.984476986721219e-07
6,LOC100130231,5.4532237,,4.946480511788079e-08,3.2329937985543e-07
6,SNURF,5.41579,,6.101865852573402e-08,3.962250553619092e-07
6,ABI3,5.4080906,,6.370021190013692e-08,4.122991061497535e-07
6,RCSD1,5.403157,,6.54779290346595e-08,4.224382518365129e-07
6,TMEM156,5.3876424,,7.138791668380568e-08,4.5908628092479536e-07
6,EED,5.3824387,,7.348350897223614e-08,4.710481344374112e-07
6,TESPA1,5.334771,,9.566513284730459e-08,6.093320563522585e-07
6,RASGRP1,5.333591,,9.628923249557407e-08,6.113602063211053e-07
6,KCNN4,5.329451,,9.851001657902405e-08,6.234811175887598e-07
6,HCST,5.2936234,,1.1991633105622712e-07,7.54190761359919e-07
6,FGD3,5.2214646,,1.7751356608531668e-07,1.1060035270113188e-06
6,HS3ST3B1,5.1967025,,2.0285475183457094e-07,1.2565893055613656e-06
6,BTN3A1,5.159791,,2.472254518046758e-07,1.5213873957210818e-06
6,RASAL3,5.130173,,2.8947567635210064e-07,1.7759243947981634e-06
6,IL27RA,5.0771666,,3.831049972564234e-07,2.3289057583977105e-06
6,SP140,5.050315,,4.4108204740857936e-07,2.665148322710449e-06
6,SNRPN,5.046156,,4.507879947216377e-07,2.7155903296484197e-06
6,MEI1,5.032749,,4.834951928146649e-07,2.903875031919909e-06
6,CYBA,4.9781566,,6.419279815533628e-07,3.843880129062053e-06
6,SEC11C,4.9751577,,6.519451419759591e-07,3.892209802841546e-06
6,HLA-DPA1,4.8782754,,1.070173477801621e-06,6.3323874426131414e-06
6,GCHFR,4.791898,,1.6521095201890277e-06,9.718291295229575e-06
6,TANK,4.7661877,,1.8774430308478847e-06,1.0979199010806342e-05
6,ADTRP,4.76081,,1.9281777508602865e-06,1.1243018955453564e-05
6,ANXA6,4.738872,,2.1491126832558584e-06,1.2482431186941524e-05
6,ARHGAP25,4.738485,,2.1532193797474126e-06,1.2482431186941524e-05
6,TMC8,4.712214,,2.4504003625544975e-06,1.416416394540172e-05
6,PARP15,4.70552,,2.532192991363489e-06,1.4594772284515788e-05
6,LOC286442,4.6801972,,2.8659931554058372e-06,1.647122503106803e-05
6,OCIAD2,4.6647015,,3.090656279757301e-06,1.7711497305199435e-05
6,CYTH1,4.6481805,,3.348762026876349e-06,1.9135783010721995e-05
6,CCR4,4.6289897,,3.674543349441143e-06,2.0937568942684577e-05
6,RNF166,4.611946,,3.98916340274022e-06,2.2601492366800115e-05
6,SELK,4.58641,,4.509324278732109e-06,2.5304468652804336e-05
6,ARHGAP30,4.575828,,4.743398741376623e-06,2.6425619729117676e-05
6,FAAH2,4.4533324,,8.454768559849069e-06,4.6711428507453425e-05
6,RFTN1,4.440487,,8.975550508078128e-06,4.945206891503101e-05
6,ZBTB1,4.412862,,1.0201317146512888e-05,5.589762820007062e-05
6,HLA-DPB1,4.3938646,,1.1135328064858131e-05,6.051808730901158e-05
6,CD83,4.371927,,1.2315491752394742e-05,6.675063280430754e-05
6,GPRIN3,4.2886634,,1.797513556277597e-05,9.690100033841494e-05
6,ZFP36L2,4.2633986,,2.013410598126576e-05,0.00010824788161970838
6,SIDT1,4.254538,,2.094809198871298e-05,0.00011232220905476128
6,NCKAP1L,4.237069,,2.2645636306533062e-05,0.00012082874887850274
6,VAV1,4.2369723,,2.2655390414719263e-05,0.00012082874887850274
6,LIME1,4.229331,,2.3438727827102784e-05,0.000124343383698158
6,ALOX5AP,4.2237787,,2.4023980704979726e-05,0.00012711100902105675
6,PRKCQ,4.204588,,2.6155803078826203e-05,0.00013802534606240742
6,ERP27,4.1998096,,2.67139317859782e-05,0.00014059964097883263
6,JAKMIP1,4.1754923,,2.973420623740706e-05,0.00015567647244715737
6,IFITM1,4.159842,,3.184678418162222e-05,0.00016630174507374526
6,LTA,4.1478286,,3.3564376430691115e-05,0.0001748144605765162
6,PARP8,4.12887,,3.645506678558099e-05,0.00018888635640197402
6,FAM107B,4.0822086,,4.460974263230166e-05,0.00023054130559329024
6,RGS2,4.0348506,,5.463701429163509e-05,0.00027947321888304393
6,IL16,4.0032597,,6.247569073033286e-05,0.00031875352413435133
6,GYPC,3.9548185,,7.6592789757061e-05,0.0003887958870916802
6,GRAP2,3.9523423,,7.738995232431106e-05,0.0003918478598699294
6,HBP1,3.904733,,9.432948204862733e-05,0.00047641152549811783
6,MIR3064,3.8858519,,0.00010197171541580887,0.0005137114126741001
6,MS4A2,3.8426726,,0.00012170175374398994,0.000610033853353333
6,SEMA4D,3.837991,,0.0001240450160894661,0.0006202250804473305
6,MYO1F,3.8293629,,0.0001284754165012876,0.000640775144644826
6,ARNTL,3.779587,,0.00015708871261461746,0.0007795965886581511
6,PDCL3,3.747609,,0.0001785283485246244,0.0008794499927321398
6,RHOG,3.717159,,0.00020147559484605352,0.0009900520631255703
6,RBM38,3.716424,,0.0002020624278433733,0.000990502097271438
6,RASSF2,3.7148376,,0.00020333422712657693,0.0009942993991519655
6,ELMO1,3.6882956,,0.0002257612820994809,0.0011012745468267362
6,GPR132,3.66216,,0.00025009772659658077,0.0012140666339639844
6,PIK3R5,3.6459677,,0.0002663874782639007,0.00128689603026039
6,PSTPIP1,3.644014,,0.00026841905444570456,0.0012935858045576125
6,HPGD,3.5579457,,0.00037376659851370115,0.0017771828128165077
6,ITGB2-AS1,3.5577135,,0.00037409698209787484,0.0017771828128165077
6,EBI3,3.509195,,0.00044946519515388456,0.0021251309463540644
6,MFNG,3.4788613,,0.0005035491511604685,0.002369643064284558
6,CCDC167,3.4543312,,0.0005516594211263105,0.0025718387931296526
6,YPEL5,3.4238813,,0.000617335561217707,0.002871328191710265
6,CBLB,3.4079406,,0.0006545511382974521,0.0030373602705218196
6,CD69,3.398655,,0.0006771810891405842,0.0031278572246678255
6,H2AFZ,3.3908393,,0.0006967894465745901,0.0032110112745372815
6,CD97,3.3800251,,0.0007247919202323126,0.003332376644746265
6,RCAN3,3.376214,,0.0007349070469312884,0.003371133242804075
6,CD48,3.369714,,0.0007524623179902837,0.0034437634690630834
6,PDCD1,3.3125288,,0.0009245662434740736,0.004212146895098285
6,NAAA,3.3117163,,0.0009272554880097667,0.004214797672771667
6,CYTH4,3.2849808,,0.0010198933473419976,0.004614902024171935
6,LOC154761,3.2695432,,0.0010772134052344732,0.00485231263619132
6,B3GNT2,3.2598703,,0.001114631671513995,0.004998348302753341
6,TAGAP,3.181792,,0.0014636694307839098,0.006476413410548273
6,STAMBPL1,3.1730478,,0.0015084771714004351,0.0066452738828213
6,OASL,3.1580358,,0.0015883613837025176,0.0069209646348693575
6,FLI1,3.1555593,,0.0016019063549558028,0.006964810238938273
6,PSMD6-AS2,3.0787191,,0.0020789258574677176,0.008980241284957743
6,ZNF831,3.045406,,0.0023236626279787257,0.010015787189563473
6,IDI1,2.971313,,0.0029652945337713017,0.01267219886227052
6,BTLA,2.9681404,,0.0029960755993698523,0.01277644178835758
6,CSGALNACT1,2.9654706,,0.003022202275083793,0.012860435213122523
6,UBASH3A,2.9382322,,0.003300897502139733,0.014000825482454137
6,SCML4,2.9119804,,0.0035914526798647437,0.015090137310356067
6,STAT5A,2.843536,,0.0044615974266352,0.018589989277646667
6,GNLY,2.8317544,,0.004629336872686861,0.019248414149346266
6,PRKACB,2.811906,,0.0049248881222516035,0.020350777364676047
6,LOC100507463,2.7822495,,0.005398353141312637,0.022261250067268607
6,TERF2IP,2.7043064,,0.006844713220418124,0.027824037481374488
6,UTS2,2.685367,,0.007245015745096875,0.029391544604855477
6,ATP2A3,2.6782868,,0.00739998339564709,0.029959446945939636
6,ATP6V0E2,2.6634102,,0.0077353083256031085,0.03119075937743189
6,ACSL5,2.6557105,,0.007914150652348743,0.03184768874184605
6,ANO9,2.5850995,,0.009735089286850636,0.038708108496424
6,UNC13D,2.5049512,,0.012246830836060678,0.048026787592394815
6,TMPRSS6,2.4710386,,0.013472131539052953,0.052420745288143784
6,CCR5,2.460205,,0.013885766731931861,0.05383821158140764
6,APOBEC3G,2.4568777,,0.014015043065858636,0.054216801028466675
6,USP20,2.4328117,,0.01498208580290135,0.05773443469326146
6,SEL1L3,2.429639,,0.015113862388312117,0.058130239955046605
6,C15orf53,2.4229844,,0.015393592294240095,0.05897928082084328
6,MSL3,2.3867502,,0.016998037390225183,0.06450868079781853
6,NUP210,2.3458345,,0.018984536830704456,0.07163976162529984
6,AKTIP,2.3400695,,0.019280151202958045,0.0723532784464414
6,N4BP2L1,2.3027713,,0.02129170854793808,0.07974422677130366
6,CAMK4,2.2874691,,0.02216845620930333,0.08287273349272273
6,KPNA2,2.274082,,0.02296105474789214,0.08535708084718267
6,PDE3B,2.2571933,,0.023995991542851373,0.08903892965807558
6,ZNF101,2.2497067,,0.024467569172716738,0.09062062656561755
6,TNF,2.2094488,,0.027143443992992032,0.09997585264453786
6,HLA-DMA,2.2033355,,0.027571106001030323,0.10117837064598283
6,ICAM2,2.1880913,,0.028662951261767405,0.10460931117433359
6,FUT7,2.1519153,,0.03140403028173219,0.11357696304423938
6,AIP,2.1509092,,0.03148336093665272,0.11365834273159826
6,RILPL2,2.133982,,0.032844256450948066,0.11814480737751101
6,C7,2.1220844,,0.03383064315076184,0.12097462936375969
6,FAM160B1,2.1206143,,0.03395427895742385,0.12104912284286577
6,SAMD3,2.10744,,0.03507946111785913,0.12461620290536105
6,IL18RAP,2.0799887,,0.037526569067856695,0.13283741262958124
6,LINC00239,2.0667758,,0.038755291285005905,0.13694449217316576
6,CD70,2.0625005,,0.03916012165991307,0.13813094059934064
6,BIN1,2.0339272,,0.04195894770421187,0.14774277360637986
6,TOB1,2.0216813,,0.043209277922393576,0.1513459822150388
6,PIK3CG,2.0039608,,0.045074247291028074,0.1570531264495752
6,TNFRSF14,2.0024326,,0.04523822288693907,0.15735034047630983
6,RAB33A,1.9698741,,0.04885279484721428,0.16845791326625617
6,PTTG1,1.9682491,,0.04903937918389144,0.16868081996153547
6,S1PR4,1.9678429,,0.049086118608806815,0.16868081996153547
6,LAG3,1.9659663,,0.04930249568570456,0.1691337759372369
6,POLR3GL,1.9620199,,0.04976016891603499,0.17041153738368148
6,ADORA2A,1.9609753,,0.04988191236486979,0.17053645252946936
6,RGL4,1.9195759,,0.05491149364270183,0.18551180284696564
6,GLIPR2,1.9138496,,0.05563937448084936,0.18765387683254423
6,LEF1,1.9072915,,0.056482851838699194,0.1901779523188525
6,C3AR1,1.9040802,,0.05689974827016417,0.191259658050972
6,LOC256021,1.8993791,,0.05751463871795943,0.192678856676581
6,NR4A2,1.8784474,,0.060319992068154055,0.2001540276314392
6,NLRP1,1.8782539,,0.060346439330878916,0.2001540276314392
6,GEM,1.8729533,,0.06107484256664908,0.20193563599006892
6,HLA-DRB1,1.8272011,,0.06766953139806754,0.22223163020711836
6,RGS10,1.7993243,,0.07196739758002463,0.23475475200141077
6,ZNF573,1.7973317,,0.07228297551573633,0.23475475200141077
6,GPR15,1.7971963,,0.07230446361643451,0.23475475200141077
6,SLC25A38,1.7826872,,0.07463724125359959,0.24193595219967454
6,CEACAM21,1.7704802,,0.07664718618473627,0.24724898769269765
6,GPR19,1.756416,,0.07901740467654103,0.252715527537416
6,PLCB2,1.7559323,,0.07909996011921121,0.252715527537416
6,GZMM,1.7034093,,0.0884914912741665,0.2813719913328029
6,HNRNPA1P10,1.6955358,,0.08997383947941803,0.28427753390021493
6,SARDH,1.6937946,,0.09030431513292363,0.284871656570737
6,ABCG1,1.659766,,0.09696155486400192,0.30432103472672306
6,MAL,1.6591855,,0.09707841007782465,0.30432103472672306
6,PTGIR,1.6513313,,0.09867095014700904,0.30882926493586554
6,KIAA1551,1.6432836,,0.10032428086224063,0.31351337769450194
6,CDC14A,1.6279039,,0.103545268591807,0.3230741609728768
6,SOCS1,1.6194112,,0.10535881678523565,0.32783956273891973
6,BFSP2,1.6147296,,0.10636926467687677,0.3303393312946483
6,FAM78A,1.6073396,,0.10797988728239685,0.3348213559144088
6,LINC00426,1.6062562,,0.10821761359378157,0.33503905137393675
6,C15orf57,1.5825387,,0.11352664506575637,0.3498509863351506
6,LY9,1.578244,,0.11450956556127503,0.35179590034185876
6,IL17RB,1.5506573,,0.12098382606430957,0.36784479882737875
6,CCR7,1.5434995,,0.12270963003213863,0.370723957801023
6,SLC27A2,1.540056,,0.12354670449913481,0.3726899079913569
6,EIF4A3,1.5318922,,0.12554903891594899,0.37815975577093064
6,CD80,1.5235543,,0.1276200887224801,0.38381981570670703
6,C16orf54,1.5118697,,0.13056703555347535,0.39091926812417765
6,MZB1,1.4704509,,0.1414396707968088,0.4172261675422088
6,CXorf65,1.4632543,,0.14339778295167727,0.42158972372441883
6,LOC643733,1.4596561,,0.1443846049356087,0.423415263740788
6,SLC25A20,1.4570638,,0.14509876085470225,0.42488656180000656
6,MYO7A,1.4522661,,0.1464276156730525,0.42815092302062135
6,BCAS2,1.4506605,,0.1468744267982941,0.42883044320669805
6,IDI2-AS1,1.4391112,,0.15011901500360234,0.4367430728192181
6,DDX26B,1.43412,,0.15153799920683234,0.4386049181095003
6,PTP4A3,1.43087,,0.15246746640094871,0.44065741734378244
6,KBTBD8,1.3932238,,0.1635521533119919,0.4705827306223076
6,INSIG1,1.3843828,,0.1662412679307691,0.4746354019412083
6,HMGB2,1.3760256,,0.16881371922228927,0.48026662652144886
6,PASK,1.3706475,,0.17048486317057487,0.4836450019023401
6,PTK2B,1.3407007,,0.18001764956045518,0.5085244337865966
6,LPIN2,1.3270234,,0.1845009324890916,0.5195121752200238
6,ZNF689,1.3181245,,0.1874619733486269,0.5265785768219857
6,CCDC28A,1.3147584,,0.1885911169167176,0.5275821784651841
6,GGT1,1.3147004,,0.1886106288013033,0.5275821784651841
6,CLNK,1.2695674,,0.20423879805803113,0.5634173739531894
6,TRABD2A,1.2646923,,0.20598166875167356,0.567442613640974
6,PKN1,1.2570314,,0.20874225259124068,0.5734677268990129
6,LPAR2,1.2516534,,0.21069619131766215,0.5780416771403626
6,ORMDL3,1.2426383,,0.21400111676215905,0.5847025048146423
6,SIGIRR,1.2341844,,0.21713419574576764,0.5908413489680753
6,P2RY8,1.2165027,,0.2237935103616423,0.6073093903979438
6,CCL20,1.203812,,0.22866225625198777,0.6177980729280141
6,DNAJB9,1.2016647,,0.22949348803697978,0.6185808302883552
6,RPL21,1.1822224,,0.23711746082694518,0.6374125291046914
6,PVRIG,1.178837,,0.23846310633332812,0.6401694129753775
6,KLRB1,1.1479229,,0.25100041173441534,0.6702280687167299
6,IL23A,1.1410359,,0.2538550001684675,0.6729295194260346
6,GRAP,1.138192,,0.25504028786246713,0.6729295194260346
6,MEG3,1.1192722,,0.2630240399221029,0.6912589748281285
6,MPZL3,1.1035444,,0.2697908665188019,0.7053355987419657
6,PRMT10,1.0962704,,0.27296046322814116,0.7108786213616168
6,PPP1R2P9,1.0842569,,0.27825093633517484,0.719924802937063
6,TRPV2,1.0801556,,0.28007289858770246,0.7237025803299805
6,AHSP,1.079285,,0.2804606764370643,0.7237694875795208
6,FAM102A,1.0768669,,0.2815397498584028,0.7256179120061927
6,PPP3CC,1.071953,,0.28374109554824056,0.7303503102914815
6,RRN3P1,1.041484,,0.2976509963022035,0.758346487394149
6,SMAD7,1.0275358,,0.3041682115128065,0.7723240869392887
6,TNFSF8,1.020204,,0.3076317625663828,0.7777052677671445
6,SAMSN1-AS1,1.0194881,,0.30797128603578927,0.7777052677671445
6,RAB37,0.99726015,,0.3186382475070637,0.7966190883351228
6,INSL3,0.99724084,,0.31864763533404916,0.7966190883351228
6,MGC12916,0.9878389,,0.3232315516299845,0.8050599044333362
6,ABHD14A,0.987007,,0.3236391841828742,0.8050725974698363
6,IFFO1,0.98480165,,0.32472150493482166,0.8067615029436562
6,ZBTB25,0.9791528,,0.3275044979159022,0.8126662479302783
6,HOXB2,0.97392946,,0.3300915484752547,0.8160483275037198
6,MTRNR2L2,0.9702538,,0.33191997498576264,0.8162320471615214
6,TRAT1,0.968861,,0.33261455921831995,0.8162320471615214
6,DENND2D,0.96626866,,0.3339097548750921,0.8178547490335498
6,GNGT2,0.9583564,,0.3378830871229135,0.8251113238654787
6,P2RX5,0.95094705,,0.3416312569600356,0.8304422103787881
6,METRNL,0.9289706,,0.3529043395154837,0.8483277392199128
6,CCDC64,0.92386335,,0.3555574629195103,0.8536793827599287
6,TESC,0.90318304,,0.3664287650540148,0.874580660165015
6,PPP2R2B,0.9022738,,0.36691144626664385,0.8746399195867554
6,PLCL2,0.8954255,,0.3705596832717021,0.8812358698494699
6,SELP,0.8891962,,0.3738976261615963,0.8830990673455343
6,DPEP2,0.88838375,,0.37433437745582643,0.8830990673455343
6,LINC00589,0.8877647,,0.3746673520269409,0.8830990673455343
6,ULK3,0.88737774,,0.3748755540881793,0.8830990673455343
6,GPR174,0.88184494,,0.3778606615450669,0.8880391575677249
6,CAMKV,0.8769312,,0.3805240127593753,0.8925220059146958
6,PATL2,0.87358445,,0.3823446129202108,0.8954206391574024
6,SNORA61,0.82179654,,0.41119270479538994,0.9494533525431174
6,TRIM69,0.8200748,,0.4121734736028363,0.9494533525431174
6,RNF139,0.8044243,,0.4211519807276294,0.9620697776529171
6,TBCC,0.7906503,,0.42914808938046123,0.9745627727413845
6,DTNBP1,0.78902525,,0.430097235737408,0.9752771785428752
6,HLA-DQB1,0.7879806,,0.4307080443637683,0.9755561593743336
6,SPSB3,0.77306527,,0.4394837709235193,0.9887148952160164
6,LCN10,0.74857384,,0.45411410020506904,0.9990430010840937
6,TRAPPC6A,0.7464265,,0.4554098178367235,0.9990430010840937
6,SLC25A19,0.7441437,,0.45678952656783345,0.9990430010840937
6,NTRK1,0.73870766,,0.4600845422405745,0.9990430010840937
6,SLC39A8,0.7202327,,0.47138173373470904,0.9990430010840937
6,NCR3,0.7055688,,0.48045632254181725,0.9990430010840937
6,MIR155HG,0.6949675,,0.487075677938571,0.9990430010840937
6,CCNH,0.6918335,,0.4890418859679694,0.9990430010840937
6,FOXB1,0.6910984,,0.48950371357664935,0.9990430010840937
6,C20orf196,0.68839,,0.49120720779476434,0.9990430010840937
6,RAB30,0.68368906,,0.4941715307606095,0.9990430010840937
6,PVALB,0.66409206,,0.5066313792374026,0.9990430010840937
6,VRK3,0.65977806,,0.5093962811517716,0.9990430010840937
6,SH2D3C,0.6534907,,0.513439951240818,0.9990430010840937
6,IL1RL1,0.626852,,0.5307562500666736,0.9990430010840937
6,KLRG1,0.6266005,,0.5309211311598646,0.9990430010840937
6,TSPAN32,0.60102576,,0.5478228205772171,0.9990430010840937
6,TNFRSF13B,0.59779507,,0.5499766770420931,0.9990430010840937
6,CXCR5,0.57142717,,0.5677101169174184,0.9990430010840937
6,SUMO4,0.56059366,,0.5750745523450732,0.9990430010840937
6,HIST1H2AK,0.5588719,,0.5762491183307452,0.9990430010840937
6,P4HTM,0.5572469,,0.5773587347552567,0.9990430010840937
6,KDM5D,0.55509955,,0.5788265551303675,0.9990430010840937
6,MX2,0.5513852,,0.5813696180490159,0.9990430010840937
6,ZNF266,0.5433762,,0.586870806272376,0.9990430010840937
6,APOBEC3H,0.5418286,,0.5879366116377442,0.9990430010840937
6,CCDC159,0.5405711,,0.5888032369395093,0.9990430010840937
6,BTNL8,0.5314981,,0.5950736775056247,0.9990430010840937
6,CCDC66,0.52778375,,0.5976494462968641,0.9990430010840937
6,LOC79015,0.52511406,,0.5995039035808636,0.9990430010840937
6,TBX21,0.52495927,,0.5996114882221341,0.9990430010840937
6,ZNF420,0.51571214,,0.6060554680626818,0.9990430010840937
6,SLFN12L,0.51422256,,0.6070964063479163,0.9990430010840937
6,ZG16B,0.51281035,,0.6080840065168247,0.9990430010840937
6,ARHGEF3,0.50336975,,0.6147043532731256,0.9990430010840937
6,THEMIS,0.49924913,,0.6176038839789109,0.9990430010840937
6,CHRNA10,0.4943934,,0.6210283629804634,0.9990430010840937
6,AP4B1,0.48278612,,0.6292476069905971,0.9990430010840937
6,MBOAT4,0.4745256,,0.6351251507162257,0.9990430010840937
6,SNORD22,0.47025025,,0.6381762433645503,0.9990430010840937
6,SLC46A3,0.46727103,,0.6403059769197454,0.9990430010840937
6,BRE-AS1,0.46477547,,0.6420922586264807,0.9990430010840937
6,RNF113A,0.45783043,,0.6470742686800375,0.9990430010840937
6,CD226,0.4563602,,0.6481309974223834,0.9990430010840937
6,ATP1A4,0.4513497,,0.6517375339970537,0.9990430010840937
6,ANKRD36BP2,0.44040015,,0.6596473196893743,0.9990430010840937
6,CCR2,0.43929744,,0.6604460200500135,0.9990430010840937
6,MIR3918,0.43809804,,0.6613152212210328,0.9990430010840937
6,ACTG2,0.4317914,,0.6658930298526178,0.9990430010840937
6,CD79A,0.4300503,,0.6671590471805063,0.9990430010840937
6,KCNA3,0.42912173,,0.6678346443686611,0.9990430010840937
6,ZNF211,0.42509785,,0.6707653375491818,0.9990430010840937
6,SPNS3,0.42300856,,0.672289025001567,0.9990430010840937
6,SNORA12,0.41884926,,0.6753262968589127,0.9990430010840937
6,JMJD6,0.41165274,,0.6805939672007622,0.9990430010840937
6,RUNX1-IT1,0.4064488,,0.6844128656101361,0.9990430010840937
6,CPA5,0.39273286,,0.694516804722791,0.9990430010840937
6,MIR3188,0.38621342,,0.699338615805808,0.9990430010840937
6,ZNF155,0.38404673,,0.7009438167583926,0.9990430010840937
6,MIR1204,0.3771017,,0.706098033374634,0.9990430010840937
6,PLEKHB1,0.366481,,0.7140061750441966,0.9990430010840937
6,ZSCAN16,0.3652429,,0.7149300933499622,0.9990430010840937
6,TMX4,0.36214763,,0.7172417147427395,0.9990430010840937
6,ITPRIPL1,0.36032915,,0.7186010025754875,0.9990430010840937
6,ADAM8,0.3567696,,0.7212643115055134,0.9990430010840937
6,BHLHE40-AS1,0.34674862,,0.7287801844675852,0.9990430010840937
6,PMCH,0.34502685,,0.7300741737727281,0.9990430010840937
6,CD40LG,0.34258932,,0.731907427751702,0.9990430010840937
6,PAGE5,0.33939734,,0.73431043195876,0.9990430010840937
6,FLJ34208,0.33843005,,0.7350391302937467,0.9990430010840937
6,ERMN,0.3324523,,0.73954775606214,0.9990430010840937
6,IL4I1,0.33115613,,0.7405265426706278,0.9990430010840937
6,CXCL13,0.32330188,,0.7464666326760385,0.9990430010840937
6,SLC7A5P1,0.32245067,,0.7471112992060811,0.9990430010840937
6,LINC00852,0.31451902,,0.7531268705960448,0.9990430010840937
6,ARRDC5,0.3111916,,0.7556549696854891,0.9990430010840937
6,DIRAS3,0.30734184,,0.7585831879816769,0.9990430010840937
6,FXYD2,0.30184773,,0.7627681471193333,0.9990430010840937
6,LINC00332,0.2922717,,0.7700788898687012,0.9990430010840937
6,IL17A,0.29223302,,0.7701084701974957,0.9990430010840937
6,MIR573,0.27501553,,0.7833043094988751,0.9990430010840937
6,S100Z,0.27074018,,0.7865908768788712,0.9990430010840937
6,LINGO4,0.2704113,,0.786843848127065,0.9990430010840937
6,FAM209B,0.26963747,,0.7874391632947386,0.9990430010840937
6,RORC,0.26793507,,0.7887492934732823,0.9990430010840937
6,RPL21P28,0.265188,,0.7908646261009766,0.9990430010840937
6,SIGLEC12,0.26333085,,0.792295584413301,0.9990430010840937
6,CSF1,0.26170582,,0.7935482472962755,0.9990430010840937
6,ZNF890P,0.25261346,,0.8005669385730996,0.9990430010840937
6,SNORD47,0.24889912,,0.8034388227215108,0.9990430010840937
6,GIMAP7,0.24487525,,0.8065530269048158,0.9990430010840937
6,DTHD1,0.23934244,,0.810840060818756,0.9990430010840937
6,ZNF571,0.23471886,,0.8144269445380765,0.9990430010840937
6,TIMD4,0.23295842,,0.8157936894866651,0.9990430010840937
6,PPM1M,0.23168163,,0.8167853060407861,0.9990430010840937
6,BEX5,0.23168163,,0.8167853060407861,0.9990430010840937
6,CD101,0.23166227,,0.8168003327941068,0.9990430010840937
6,GIMAP5,0.22918606,,0.8187243113533395,0.9990430010840937
6,SNORD44,0.22682591,,0.8205591201826277,0.9990430010840937
6,DLGAP1-AS1,0.22541368,,0.8216574680545863,0.9990430010840937
6,RNU11,0.22227971,,0.8240961436636398,0.9990430010840937
6,PRKCQ-AS1,0.22088684,,0.825180546335525,0.9990430010840937
6,GPR34,0.21724989,,0.8280136103003203,0.9990430010840937
6,CGRRF1,0.21475431,,0.8299588720381788,0.9990430010840937
6,LOC100128420,0.20927954,,0.8342300213477025,0.9990430010840937
6,TMCO2,0.20637771,,0.8364958746526544,0.9990430010840937
6,ATP1A3,0.2056039,,0.837100332198309,0.9990430010840937
6,UBA7,0.2029729,,0.8391562051825271,0.9990430010840937
